Linkage Group	BasePair	Population	Read_Depth	Allele_Freq	Heterozygosity	Fis
groupIV	28451258	4	21	1	0	0
groupIV	28451259	4	21	1	0	0
groupIV	28451277	4	21	1	0	0
groupIV	28451286	4	21	1	0	0
groupIV	28451300	4	21	1	0	0
groupIV	28451304	4	21	1	0	0
groupIV	28457243	4	21	1	0	0
groupIV	28457250	4	21	1	0	0
groupIV	28457264	4	21	1	0	0
groupIV	28457308	4	21	1	0	0
groupIV	28460926	4	21	1	0	0
groupIV	28460953	4	21	1	0	0
groupIV	28460957	4	21	1	0	0
groupIV	28460963	4	21	1	0	0
groupIV	28460972	4	21	1	0	0
groupIV	28461003	4	21	1	0	0
groupIV	28460926	4	21	1	0	0
groupIV	28460930	4	21	1	0	0
groupIV	28460932	4	21	1	0	0
groupIV	28460936	4	21	1	0	0
groupIV	28460938	4	21	1	0	0
groupIV	28460957	4	21	1	0	0
groupIV	28460975	4	21	1	0	0
groupIV	28460985	4	21	1	0	0
groupIV	28460988	4	21	1	0	0
groupIV	28461009	4	21	1	0	0
groupIV	28468706	4	21	1	0	0
groupIV	28468715	4	21	1	0	0
groupIV	28468720	4	21	1	0	0
groupIV	28468690	4	21	1	0	0
groupIV	28468706	4	21	1	0	0
groupIV	28468708	4	21	1	0	0
groupIV	28468716	4	21	1	0	0
groupIV	28468725	4	21	1	0	0
groupIV	28468730	4	21	1	0	0
groupIV	28468736	4	21	1	0	0
groupIV	28468739	4	21	1	0	0
groupIV	28468748	4	21	1	0	0
groupIV	28468763	4	21	1	0	0
groupIV	28479464	4	21	1	0	0
groupIV	28479502	4	21	1	0	0
groupIV	28479519	4	21	0.547619	0.333333	0.343249428
groupIV	28494613	4	21	1	0	0
groupIV	28494617	4	21	1	0	0
groupIV	28494644	4	21	1	0	0
groupIV	28504956	4	21	1	0	0
groupIV	28504980	4	20	0.525	0.45	0.120300752
groupIV	28504995	4	21	1	0	0
groupIV	28505010	4	21	1	0	0
groupIV	28551133	4	21	1	0	0
groupIV	28551144	4	21	1	0	0
groupIV	28551158	4	21	1	0	0
groupIV	28551183	4	21	1	0	0
groupIV	28620989	4	21	1	0	0
groupIV	28621059	4	21	1	0	0
groupIV	28620985	4	21	1	0	0
groupIV	28621005	4	21	1	0	0
groupIV	28621006	4	21	1	0	0
groupIV	28621012	4	21	1	0	0
groupIV	28621029	4	21	1	0	0
groupIV	28621030	4	21	1	0	0
groupIV	28621039	4	21	1	0	0
groupIV	28621045	4	21	1	0	0
groupIV	28621053	4	21	1	0	0
groupIV	28623186	4	21	1	0	0
groupIV	28623193	4	21	1	0	0
groupIV	28623231	4	21	1	0	0
groupIV	28623232	4	21	1	0	0
groupIV	28623191	4	21	1	0	0
groupIV	28623209	4	21	1	0	0
groupIV	28623222	4	21	1	0	0
groupIV	28623242	4	21	1	0	0
groupIV	28623264	4	21	1	0	0
groupIV	28711907	4	21	1	0	0
groupIV	28711933	4	21	1	0	0
groupIV	28711934	4	21	1	0	0
groupIV	28711936	4	21	1	0	0
groupIV	28711940	4	21	1	0	0
groupIV	28720863	4	21	0.595238	0.333333	0.324705882
groupIV	28720867	4	21	1	0	0
groupIV	28720869	4	21	1	0	0
groupIV	28720879	4	21	1	0	0
groupIV	28720884	4	21	1	0	0
groupIV	28720896	4	21	1	0	0
groupIV	28720897	4	21	1	0	0
groupIV	28720906	4	21	1	0	0
groupIV	28720930	4	21	1	0	0
groupIV	28720934	4	16	1	0	0
groupIV	28785348	4	20	1	0	0
groupIV	28785375	4	20	1	0	0
groupIV	28785377	4	20	1	0	0
groupIV	28785392	4	20	1	0	0
groupIV	28785317	4	21	1	0	0
groupIV	28785332	4	21	1	0	0
groupIV	28785342	4	21	1	0	0
groupIV	28785345	4	21	1	0	0
groupIV	28785358	4	21	1	0	0
groupIV	28785359	4	21	1	0	0
groupIV	28785362	4	21	1	0	0
groupIV	28785365	4	21	1	0	0
groupIV	28785376	4	21	1	0	0
groupIV	28785387	4	21	1	0	0
groupIV	28813559	4	21	1	0	0
groupIV	28813562	4	21	1	0	0
groupIV	28813568	4	21	1	0	0
groupIV	28813587	4	21	1	0	0
groupIV	28813590	4	21	1	0	0
groupIV	28813596	4	21	1	0	0
groupIV	28813606	4	21	1	0	0
groupIV	28813610	4	21	1	0	0
groupIV	28813614	4	21	1	0	0
groupIV	28813627	4	21	1	0	0
groupIV	28813598	4	21	1	0	0
groupIV	28813601	4	21	1	0	0
groupIV	28878408	4	21	1	0	0
groupIV	28878413	4	21	1	0	0
groupIV	28878458	4	20	0.625	0.35	0.272
groupIV	28878468	4	21	1	0	0
groupIV	28878425	4	21	1	0	0
groupIV	28878444	4	21	1	0	0
groupIV	28878459	4	21	1	0	0
groupIV	28878462	4	21	1	0	0
groupIV	28878475	4	21	1	0	0
groupIV	28903715	4	20	1	0	0
groupIV	28903689	4	21	1	0	0
groupIV	28903697	4	21	1	0	0
groupIV	28903751	4	21	1	0	0
groupIV	28903753	4	21	1	0	0
groupIV	28926381	4	20	1	0	0
groupIV	28926384	4	20	1	0	0
groupIV	28926435	4	20	1	0	0
groupIV	28974090	4	19	0.526316	0.526316	-0.027777778
groupIV	28974118	4	20	1	0	0
groupIV	28974153	4	20	1	0	0
groupIV	29064228	4	21	1	0	0
groupIV	29064267	4	21	1	0	0
groupIV	29064268	4	21	1	0	0
groupIV	29064274	4	21	1	0	0
groupIV	29064243	4	21	1	0	0
groupIV	29064250	4	21	1	0	0
groupIV	29064291	4	20	0.75	0.4	-0.04
groupIV	29064307	4	21	1	0	0
groupIV	29153849	4	21	1	0	0
groupIV	29153852	4	21	1	0	0
groupIV	29153857	4	21	1	0	0
groupIV	29153868	4	21	1	0	0
groupIV	29153869	4	21	1	0	0
groupIV	29153870	4	21	1	0	0
groupIV	29153896	4	21	1	0	0
groupIV	29153842	4	21	1	0	0
groupIV	29167020	4	20	1	0	0
groupIV	29167045	4	20	1	0	0
groupIV	29167084	4	20	1	0	0
groupIV	29169736	4	21	1	0	0
groupIV	29169751	4	21	1	0	0
groupIV	29169761	4	21	1	0	0
groupIV	29169783	4	21	1	0	0
groupIV	29169792	4	21	1	0	0
groupIV	29334584	4	21	1	0	0
groupIV	29334600	4	21	1	0	0
groupIV	29334612	4	21	1	0	0
groupIV	29334620	4	21	1	0	0
groupIV	29334624	4	21	1	0	0
groupIV	29334656	4	21	1	0	0
groupIV	29334657	4	21	1	0	0
groupIV	29334663	4	21	1	0	0
groupIV	29334590	4	21	1	0	0
groupIV	29334627	4	21	1	0	0
groupIV	29406020	4	20	1	0	0
groupIV	29406061	4	20	1	0	0
groupIV	29406072	4	20	1	0	0
groupIV	29422748	4	21	1	0	0
groupIV	29422769	4	21	1	0	0
groupIV	29422782	4	21	1	0	0
groupIV	29422800	4	21	1	0	0
groupIV	29422820	4	21	1	0	0
groupIV	29424519	4	20	1	0	0
groupIV	29424521	4	20	1	0	0
groupIV	29424527	4	20	1	0	0
groupIV	29424549	4	20	1	0	0
groupIV	29424563	4	20	1	0	0
groupIV	29424513	4	19	1	0	0
groupIV	29424517	4	19	1	0	0
groupIV	29424528	4	19	1	0	0
groupIV	29424538	4	19	1	0	0
groupIV	29424585	4	19	1	0	0
groupIV	29424598	4	19	0.973684	0.0526316	0
groupIV	29480263	4	20	1	0	0
groupIV	29480207	4	21	1	0	0
groupIV	29480288	4	21	1	0	0
groupIV	29496001	4	21	1	0	0
groupIV	29496049	4	21	1	0	0
groupIV	29496066	4	21	1	0	0
groupIV	29496072	4	21	1	0	0
groupIV	29516240	4	21	0.928571	0.142857	-0.051282051
groupIV	29516192	4	21	1	0	0
groupIV	29516216	4	21	1	0	0
groupIV	29516227	4	21	1	0	0
groupIV	29516234	4	21	1	0	0
groupIV	29579105	4	21	1	0	0
groupIV	29579112	4	21	1	0	0
groupIV	29579151	4	21	1	0	0
groupIV	29579088	4	21	1	0	0
groupIV	29579105	4	21	1	0	0
groupIV	29579114	4	21	1	0	0
groupIV	29657862	4	21	1	0	0
groupIV	29657866	4	21	1	0	0
groupIV	29657884	4	21	1	0	0
groupIV	29657898	4	21	1	0	0
groupIV	29657904	4	21	1	0	0
groupIV	29657908	4	21	1	0	0
groupIV	29657917	4	21	1	0	0
groupIV	29657919	4	21	1	0	0
groupIV	29657921	4	21	1	0	0
groupIV	29668987	4	21	1	0	0
groupIV	29668998	4	21	1	0	0
groupIV	29668999	4	21	1	0	0
groupIV	29669003	4	21	1	0	0
groupIV	29669011	4	21	1	0	0
groupIV	29669014	4	21	1	0	0
groupIV	29669026	4	21	1	0	0
groupIV	29669035	4	21	1	0	0
groupIV	29668966	4	21	1	0	0
groupIV	29668976	4	21	1	0	0
groupIV	29669004	4	21	1	0	0
groupIV	29669020	4	21	1	0	0
groupIV	29669035	4	21	1	0	0
groupIV	29700098	4	19	1	0	0
groupIV	29700101	4	19	1	0	0
groupIV	29700106	4	19	1	0	0
groupIV	29700152	4	19	1	0	0
groupIV	29700160	4	19	1	0	0
groupIV	29700091	4	19	1	0	0
groupIV	29700115	4	19	1	0	0
groupIV	29700134	4	19	1	0	0
groupIV	29700138	4	19	1	0	0
groupIV	29719528	4	21	1	0	0
groupIV	29719535	4	21	0.52381	0.571429	-0.118181818
groupIV	29719539	4	21	1	0	0
groupIV	29719542	4	21	1	0	0
groupIV	29719543	4	21	1	0	0
groupIV	29719563	4	21	1	0	0
groupIV	29719567	4	21	1	0	0
groupIV	29719536	4	21	1	0	0
groupIV	29719540	4	21	1	0	0
groupIV	29719564	4	21	1	0	0
groupIV	29719565	4	21	1	0	0
groupIV	29719583	4	21	1	0	0
groupIV	29719584	4	21	1	0	0
groupIV	29734017	4	21	1	0	0
groupIV	29734019	4	21	1	0	0
groupIV	29734032	4	21	1	0	0
groupIV	29734035	4	21	1	0	0
groupIV	29734025	4	21	1	0	0
groupIV	29734049	4	21	1	0	0
groupIV	29734080	4	21	1	0	0
groupIV	29734104	4	21	1	0	0
groupIV	29766494	4	21	1	0	0
groupIV	29766503	4	21	1	0	0
groupIV	29766512	4	21	1	0	0
groupIV	29766517	4	21	1	0	0
groupIV	29766518	4	21	1	0	0
groupIV	29766530	4	21	1	0	0
groupIV	29766542	4	21	1	0	0
groupIV	29766554	4	21	1	0	0
groupIV	29770742	4	21	1	0	0
groupIV	29770760	4	21	1	0	0
groupIV	29770761	4	21	1	0	0
groupIV	29770784	4	21	1	0	0
groupIV	29770798	4	21	1	0	0
groupIV	29770806	4	21	1	0	0
groupIV	29785602	4	21	1	0	0
groupIV	29785620	4	21	1	0	0
groupIV	29785628	4	21	1	0	0
groupIV	29785678	4	21	1	0	0
groupIV	29785686	4	21	1	0	0
groupIV	29785641	4	21	1	0	0
groupIV	29785666	4	21	1	0	0
groupIV	29785684	4	21	1	0	0
groupIV	29786468	4	20	1	0	0
groupIV	29786475	4	20	1	0	0
groupIV	29786485	4	20	1	0	0
groupIV	29786499	4	20	1	0	0
groupIV	29786528	4	20	1	0	0
groupIV	29803439	4	21	1	0	0
groupIV	29803455	4	21	1	0	0
groupIV	29803457	4	21	1	0	0
groupIV	29803497	4	21	0.761905	0.380952	-0.025
groupIV	29803498	4	21	1	0	0
groupIV	29803446	4	21	1	0	0
groupIV	29803464	4	21	0.761905	0.380952	-0.025
groupIV	29803474	4	21	0.761905	0.380952	-0.025
groupIV	29803510	4	21	1	0	0
groupIV	29803513	4	21	1	0	0
groupIV	29826522	4	21	1	0	0
groupIV	29826523	4	21	1	0	0
groupIV	29826529	4	21	1	0	0
groupIV	29826534	4	21	1	0	0
groupIV	29826558	4	21	1	0	0
groupIV	29826569	4	21	1	0	0
groupIV	29826597	4	21	1	0	0
groupIV	29826566	4	21	1	0	0
groupIV	29826568	4	21	1	0	0
groupIV	29826583	4	21	1	0	0
groupIV	29841602	4	21	1	0	0
groupIV	29841646	4	21	1	0	0
groupIV	29841657	4	21	1	0	0
groupIV	29841590	4	21	1	0	0
groupIV	29841622	4	21	1	0	0
groupIV	29841640	4	21	1	0	0
groupIV	29885952	4	21	1	0	0
groupIV	29885953	4	21	1	0	0
groupIV	29885956	4	21	1	0	0
groupIV	29885958	4	21	1	0	0
groupIV	29885964	4	21	1	0	0
groupIV	29885965	4	21	1	0	0
groupIV	29885992	4	21	1	0	0
groupIV	29886010	4	21	1	0	0
groupIV	29886012	4	21	1	0	0
groupIV	29885945	4	21	1	0	0
groupIV	29885956	4	21	1	0	0
groupIV	29885974	4	21	1	0	0
groupIV	29886004	4	21	1	0	0
groupIV	29896265	4	19	1	0	0
groupIV	29896266	4	19	1	0	0
groupIV	29896287	4	19	1	0	0
groupIV	29896307	4	19	1	0	0
groupIV	29896332	4	19	1	0	0
groupIV	29896347	4	19	1	0	0
groupIV	29896293	4	20	1	0	0
groupIV	29896320	4	20	1	0	0
groupIV	29896328	4	20	1	0	0
groupIV	29896334	4	20	1	0	0
groupIV	29896336	4	20	1	0	0
groupIV	29901088	4	21	1	0	0
groupIV	29901117	4	21	1	0	0
groupIV	29926641	4	21	1	0	0
groupIV	29926673	4	21	1	0	0
groupIV	29926679	4	21	1	0	0
groupIV	29926687	4	21	1	0	0
groupIV	29926690	4	21	1	0	0
groupIV	29926626	4	21	1	0	0
groupIV	29926650	4	21	1	0	0
groupIV	29926661	4	21	1	0	0
groupIV	29926692	4	21	1	0	0
groupIV	29933448	4	21	1	0	0
groupIV	29933476	4	20	1	0	0
groupIV	29933483	4	21	1	0	0
groupIV	29933490	4	21	1	0	0
groupIV	29933530	4	21	1	0	0
groupIV	29933456	4	20	1	0	0
groupIV	29933464	4	20	1	0	0
groupIV	29933512	4	20	1	0	0
groupIV	29947525	4	21	1	0	0
groupIV	29947542	4	21	0.880952	0.238095	-0.108108108
groupIV	29947553	4	21	1	0	0
groupIV	29997184	4	21	1	0	0
groupIV	29997196	4	21	1	0	0
groupIV	30006131	4	20	1	0	0
groupIV	30047336	4	20	1	0	0
groupIV	30047338	4	20	1	0	0
groupIV	30047348	4	20	1	0	0
groupIV	30047370	4	20	1	0	0
groupIV	30047378	4	20	1	0	0
groupIV	30047379	4	20	1	0	0
groupIV	30047385	4	20	1	0	0
groupIV	30047390	4	20	1	0	0
groupIV	30047402	4	20	1	0	0
groupIV	30047405	4	20	1	0	0
groupIV	30047335	4	21	1	0	0
groupIV	30047336	4	21	1	0	0
groupIV	30047341	4	21	1	0	0
groupIV	30047350	4	21	1	0	0
groupIV	30047357	4	21	1	0	0
groupIV	30047358	4	21	1	0	0
groupIV	30047362	4	21	1	0	0
groupIV	30079151	4	21	1	0	0
groupIV	30079157	4	20	1	0	0
groupIV	30079173	4	21	1	0	0
groupIV	30079174	4	21	1	0	0
groupIV	30079187	4	21	1	0	0
groupIV	30079192	4	21	1	0	0
groupIV	30079202	4	21	1	0	0
groupIV	30079212	4	21	1	0	0
groupIV	30096718	4	17	1	0	0
groupIV	30096728	4	17	1	0	0
groupIV	30096734	4	17	1	0	0
groupIV	30096783	4	17	1	0	0
groupIV	30097003	4	21	1	0	0
groupIV	30097032	4	21	1	0	0
groupIV	30097039	4	21	1	0	0
groupIV	30097042	4	21	1	0	0
groupIV	30097054	4	21	1	0	0
groupIV	30097066	4	21	1	0	0
groupIV	30097078	4	21	0.547619	0.52381	-0.032036613
groupIV	30219111	4	21	1	0	0
groupIV	30219112	4	21	1	0	0
groupIV	30219147	4	21	1	0	0
groupIV	30271567	4	21	1	0	0
groupIV	30271611	4	21	1	0	0
groupIV	30271627	4	21	1	0	0
groupIV	30271633	4	21	1	0	0
groupIV	30271644	4	21	1	0	0
groupIV	30271655	4	8	1	0	0
groupIV	30289308	4	20	1	0	0
groupIV	30289324	4	20	1	0	0
groupIV	30289359	4	20	1	0	0
groupIV	30302575	4	21	1	0	0
groupIV	30302578	4	21	1	0	0
groupIV	30302582	4	20	1	0	0
groupIV	30302627	4	21	1	0	0
groupIV	30302651	4	21	1	0	0
groupIV	30302579	4	21	1	0	0
groupIV	30302596	4	21	1	0	0
groupIV	30302597	4	21	1	0	0
groupIV	30302598	4	21	1	0	0
groupIV	30302601	4	21	1	0	0
groupIV	30302633	4	21	1	0	0
groupIV	30302635	4	21	1	0	0
groupIV	30302636	4	21	1	0	0
groupIV	30302638	4	21	1	0	0
groupIV	30302647	4	21	1	0	0
groupIV	30302648	4	21	1	0	0
groupIV	30315836	4	21	1	0	0
groupIV	30315851	4	21	1	0	0
groupIV	30315893	4	21	1	0	0
groupIV	30315843	4	21	1	0	0
groupIV	30315849	4	21	1	0	0
groupIV	30315864	4	21	1	0	0
groupIV	30315884	4	21	1	0	0
groupIV	30323166	4	21	0.809524	0.380952	-0.205882353
groupIV	30323214	4	21	1	0	0
groupIV	30323215	4	21	1	0	0
groupIV	30323159	4	21	1	0	0
groupIV	30323169	4	21	1	0	0
groupIV	30323222	4	21	1	0	0
groupIV	30323225	4	21	1	0	0
groupIV	30355593	4	21	1	0	0
groupIV	30355603	4	21	1	0	0
groupIV	30355660	4	21	1	0	0
groupIV	30375125	4	21	1	0	0
groupIV	30375139	4	21	1	0	0
groupIV	30375142	4	21	1	0	0
groupIV	30375152	4	21	1	0	0
groupIV	30375181	4	21	1	0	0
groupIV	30375132	4	21	1	0	0
groupIV	30439232	4	21	1	0	0
groupIV	30439235	4	21	1	0	0
groupIV	30439273	4	21	1	0	0
groupIV	30439287	4	21	0.571429	0.571429	-0.138888889
groupIV	30439298	4	21	1	0	0
groupIV	30439306	4	21	0.571429	0.571429	-0.138888889
groupIV	30493836	4	20	1	0	0
groupIV	30493845	4	20	1	0	0
groupIV	30493850	4	20	0.975	0.05	0
groupIV	30493869	4	20	1	0	0
groupIV	30522698	4	21	0.738095	0.333333	0.158357771
groupIV	30522705	4	21	1	0	0
groupIV	30522709	4	21	0.738095	0.333333	0.158357771
groupIV	30522725	4	21	1	0	0
groupIV	30522726	4	21	1	0	0
groupIV	30522730	4	21	1	0	0
groupIV	30551098	4	21	1	0	0
groupIV	30551102	4	21	1	0	0
groupIV	30551137	4	21	1	0	0
groupIV	30551178	4	21	1	0	0
groupIV	30581806	4	21	1	0	0
groupIV	30581814	4	21	1	0	0
groupIV	30581815	4	21	1	0	0
groupIV	30581831	4	21	1	0	0
groupIV	30590516	4	21	1	0	0
groupIV	30590523	4	21	1	0	0
groupIV	30590525	4	21	1	0	0
groupIV	30590526	4	21	1	0	0
groupIV	30590540	4	21	1	0	0
groupIV	30590489	4	21	1	0	0
groupIV	30590491	4	21	1	0	0
groupIV	30590494	4	21	1	0	0
groupIV	30590495	4	21	1	0	0
groupIV	30590497	4	21	1	0	0
groupIV	30590505	4	21	1	0	0
groupIV	30590531	4	21	1	0	0
groupIV	30590547	4	21	1	0	0
groupIV	30590548	4	21	1	0	0
groupIV	30590554	4	21	1	0	0
groupIV	30597854	4	21	1	0	0
groupIV	30597870	4	21	1	0	0
groupIV	30597887	4	21	1	0	0
groupIV	30597892	4	21	1	0	0
groupIV	30597915	4	21	1	0	0
groupIV	30597924	4	21	1	0	0
groupIV	30597926	4	21	1	0	0
groupIV	30597927	4	21	1	0	0
groupIV	30711367	4	21	1	0	0
groupIV	30711380	4	21	1	0	0
groupIV	30711390	4	21	1	0	0
groupIV	30711391	4	21	1	0	0
groupIV	30711410	4	21	1	0	0
groupIV	30711440	4	21	1	0	0
groupIV	30711366	4	21	1	0	0
groupIV	30711376	4	21	1	0	0
groupIV	30711398	4	21	1	0	0
groupIV	30711426	4	21	1	0	0
groupIV	30711437	4	21	1	0	0
groupIV	30711438	4	21	1	0	0
groupIV	30711439	4	21	0.904762	0.190476	-0.078947368
groupIV	30711445	4	21	1	0	0
groupIV	30713724	4	21	1	0	0
groupIV	30713754	4	21	1	0	0
groupIV	30713772	4	21	1	0	0
groupIV	30713786	4	21	1	0	0
groupIV	30713787	4	21	1	0	0
groupIV	30713733	4	21	1	0	0
groupIV	30713761	4	21	1	0	0
groupIV	30713780	4	21	1	0	0
groupIV	30713796	4	21	1	0	0
groupIV	30720305	4	21	1	0	0
groupIV	30724662	4	21	1	0	0
groupIV	30724672	4	21	1	0	0
groupIV	30724677	4	21	1	0	0
groupIV	30724697	4	21	1	0	0
groupIV	30724644	4	21	1	0	0
groupIV	30724653	4	21	1	0	0
groupIV	30724668	4	21	1	0	0
groupIV	30724675	4	21	1	0	0
groupIV	30724678	4	21	1	0	0
groupIV	30724695	4	21	1	0	0
groupIV	30750156	4	18	0.888889	0.111111	0.453125
groupIV	30750158	4	18	1	0	0
groupIV	30750168	4	18	1	0	0
groupIV	30750178	4	18	1	0	0
groupIV	30750190	4	15	0.833333	0.2	0.304
groupIV	30750206	4	18	1	0	0
groupIV	30750221	4	18	1	0	0
groupIV	30750223	4	18	1	0	0
groupIV	30769456	4	21	1	0	0
groupIV	30769467	4	21	0.904762	0.190476	-0.078947368
groupIV	30769478	4	21	1	0	0
groupIV	30769501	4	21	1	0	0
groupIV	30769461	4	21	1	0	0
groupIV	30769471	4	21	1	0	0
groupIV	30769473	4	21	1	0	0
groupIV	30769478	4	21	1	0	0
groupIV	30769492	4	21	1	0	0
groupIV	30769510	4	21	1	0	0
groupIV	30769517	4	21	1	0	0
groupIV	30769521	4	21	1	0	0
groupIV	30769533	4	21	1	0	0
groupIV	30775733	4	21	1	0	0
groupIV	30775791	4	21	1	0	0
groupIV	30775799	4	21	1	0	0
groupIV	30775741	4	20	1	0	0
groupIV	30775746	4	20	1	0	0
groupIV	30775760	4	20	1	0	0
groupIV	30775765	4	20	1	0	0
groupIV	30775771	4	20	1	0	0
groupIV	30775804	4	20	1	0	0
groupIV	30831027	4	21	1	0	0
groupIV	30831028	4	21	1	0	0
groupIV	30831030	4	21	1	0	0
groupIV	30831046	4	21	1	0	0
groupIV	30831049	4	21	1	0	0
groupIV	30831063	4	21	1	0	0
groupIV	30831068	4	21	1	0	0
groupIV	30831079	4	21	1	0	0
groupIV	30831082	4	21	1	0	0
groupIV	30831096	4	21	0.809524	0.380952	-0.205882353
groupIV	30847953	4	21	1	0	0
groupIV	30847954	4	21	1	0	0
groupIV	30847955	4	21	1	0	0
groupIV	30847965	4	21	1	0	0
groupIV	30847968	4	21	1	0	0
groupIV	30847977	4	21	1	0	0
groupIV	30847980	4	21	1	0	0
groupIV	30847988	4	21	1	0	0
groupIV	30847989	4	21	1	0	0
groupIV	30847991	4	21	1	0	0
groupIV	30848001	4	21	1	0	0
groupIV	30848004	4	21	1	0	0
groupIV	30848036	4	21	1	0	0
groupIV	30847964	4	21	1	0	0
groupIV	30847970	4	21	1	0	0
groupIV	30847987	4	21	1	0	0
groupIV	30847994	4	21	1	0	0
groupIV	30848007	4	21	1	0	0
groupIV	30848013	4	21	1	0	0
groupIV	30848026	4	21	1	0	0
groupIV	30848030	4	21	1	0	0
groupIV	30848032	4	21	1	0	0
groupIV	30848035	4	21	1	0	0
groupIV	30848036	4	21	1	0	0
groupIV	30848040	4	21	1	0	0
groupIV	30849770	4	21	1	0	0
groupIV	30849774	4	21	1	0	0
groupIV	30849778	4	20	1	0	0
groupIV	30849787	4	21	1	0	0
groupIV	30849805	4	21	1	0	0
groupIV	30849816	4	21	1	0	0
groupIV	30849823	4	21	1	0	0
groupIV	30849840	4	19	0.763158	0.368421	0.007662835
groupIV	30894861	4	20	0.925	0.15	-0.054054054
groupIV	30894869	4	21	1	0	0
groupIV	30894870	4	21	1	0	0
groupIV	30894895	4	21	1	0	0
groupIV	30894905	4	21	1	0	0
groupIV	30894862	4	20	1	0	0
groupIV	30894880	4	20	1	0	0
groupIV	30894895	4	20	1	0	0
groupIV	30897914	4	21	1	0	0
groupIV	30897933	4	21	1	0	0
groupIV	30897961	4	21	1	0	0
groupIV	30942468	4	21	1	0	0
groupIV	30942500	4	21	1	0	0
groupIV	30942510	4	21	1	0	0
groupIV	30942435	4	21	1	0	0
groupIV	30942437	4	21	1	0	0
groupIV	30942449	4	21	1	0	0
groupIV	30942464	4	21	1	0	0
groupIV	30942477	4	21	1	0	0
groupIV	30942481	4	21	1	0	0
groupIV	30942498	4	21	1	0	0
groupIV	30942505	4	21	1	0	0
groupIV	30942506	4	21	1	0	0
groupIV	30942513	4	21	1	0	0
groupIV	30966133	4	21	1	0	0
groupIV	30966138	4	21	1	0	0
groupIV	30966145	4	21	1	0	0
groupIV	30966152	4	21	1	0	0
groupIV	30966163	4	21	0.809524	0.380952	-0.205882353
groupIV	30966181	4	21	1	0	0
groupIV	30966194	4	21	1	0	0
groupIV	30966195	4	21	1	0	0
groupIV	31006676	4	19	1	0	0
groupIV	31006705	4	19	1	0	0
groupIV	31006665	4	19	1	0	0
groupIV	31006691	4	19	1	0	0
groupIV	31019720	4	21	1	0	0
groupIV	31019706	4	21	1	0	0
groupIV	31019715	4	21	0.571429	0.571429	-0.138888889
groupIV	31019765	4	21	1	0	0
groupIV	31019767	4	21	1	0	0
groupIV	31019779	4	21	1	0	0
groupIV	31045670	4	21	1	0	0
groupIV	31045675	4	21	1	0	0
groupIV	31045729	4	21	1	0	0
groupIV	31045730	4	21	1	0	0
groupIV	31062180	4	20	1	0	0
groupIV	31062210	4	20	1	0	0
groupIV	31078641	4	21	1	0	0
groupIV	31078677	4	21	1	0	0
groupIV	31078697	4	21	1	0	0
groupIV	31078649	4	21	1	0	0
groupIV	31078650	4	21	1	0	0
groupIV	31078658	4	21	1	0	0
groupIV	31078681	4	21	1	0	0
groupIV	31078693	4	21	1	0	0
groupIV	31078707	4	21	1	0	0
groupIV	31078708	4	21	1	0	0
groupIV	31085532	4	21	1	0	0
groupIV	31085549	4	21	1	0	0
groupIV	31085554	4	21	1	0	0
groupIV	31085582	4	21	1	0	0
groupIV	31085584	4	21	1	0	0
groupIV	31085586	4	21	1	0	0
groupIV	31085589	4	21	1	0	0
groupIV	31085612	4	21	1	0	0
groupIV	31117240	4	17	1	0	0
groupIV	31117242	4	17	1	0	0
groupIV	31117246	4	17	1	0	0
groupIV	31117247	4	17	1	0	0
groupIV	31117267	4	17	1	0	0
groupIV	31133672	4	21	1	0	0
groupIV	31133689	4	21	1	0	0
groupIV	31133705	4	21	1	0	0
groupIV	31133718	4	21	1	0	0
groupIV	31133668	4	21	1	0	0
groupIV	31133675	4	21	1	0	0
groupIV	31133706	4	21	1	0	0
groupIV	31133717	4	21	1	0	0
groupIV	31138018	4	21	0.761905	0.47619	-0.28125
groupIV	31138022	4	21	1	0	0
groupIV	31138027	4	21	0.761905	0.47619	-0.28125
groupIV	31138028	4	21	1	0	0
groupIV	31138030	4	21	1	0	0
groupIV	31138075	4	21	0.761905	0.47619	-0.28125
groupIV	31138090	4	21	1	0	0
groupIV	31138013	4	21	1	0	0
groupIV	31138023	4	21	1	0	0
groupIV	31138027	4	21	1	0	0
groupIV	31138029	4	21	1	0	0
groupIV	31138031	4	21	1	0	0
groupIV	31138062	4	21	1	0	0
groupIV	31138074	4	21	1	0	0
groupIV	31138078	4	21	1	0	0
groupIV	31138079	4	21	1	0	0
groupIV	31138081	4	21	1	0	0
groupIV	31150471	4	21	1	0	0
groupIV	31150547	4	21	1	0	0
groupIV	31150531	4	18	1	0	0
groupIV	31150551	4	18	1	0	0
groupIV	31150553	4	18	1	0	0
groupIV	31155553	4	21	1	0	0
groupIV	31155583	4	21	1	0	0
groupIV	31155584	4	21	1	0	0
groupIV	31155586	4	21	0.761905	0.380952	-0.025
groupIV	31155591	4	21	1	0	0
groupIV	31155593	4	21	1	0	0
groupIV	31155600	4	21	1	0	0
groupIV	31155613	4	21	1	0	0
groupIV	31155617	4	21	1	0	0
groupIV	31155625	4	20	1	0	0
groupIV	31155626	4	21	0.97619	0.047619	0
groupIV	31155552	4	20	1	0	0
groupIV	31155558	4	20	1	0	0
groupIV	31155566	4	20	0.675	0.25	0.444444444
groupIV	31155570	4	20	1	0	0
groupIV	31155572	4	20	1	0	0
